,id,director,title,release_date,budget,revenue,return
318,22586,Richard Rich,The Swan Princess,1994-11-18,35000000.0,9771658.0,0.2791902285714285
319,14334,John Sayles,The Secret of Roan Inish,1994-01-01,0.0,0.0,0.0
320,2636,Luis Llosa,The Specialist,1994-10-07,45000000.0,170362582.0,3.785835155555556
321,2164,Roland Emmerich,Stargate,1994-10-27,55000000.0,196567262.0,3.5739502181818184
322,11395,John Pasquin,The Santa Clause,1994-11-10,22000000.0,189833357.0,8.628788954545454
323,278,Frank Darabont,The Shawshank Redemption,1994-09-23,25000000.0,28341469.0,1.13365876
324,9905,Danny Boyle,Shallow Grave,1994-12-22,0.0,0.0,0.0
325,87078,Scott McGehee,Suture,1993-09-14,0.0,102780.0,0.0
326,87078,David Siegel,Suture,1993-09-14,0.0,102780.0,0.0
327,12527,Tomás Gutiérrez Alea,Strawberry and Chocolate,1993-01-01,0.0,0.0,0.0
328,12527,Juan Carlos Tabío,Strawberry and Chocolate,1993-01-01,0.0,0.0,0.0
329,20306,George Huang,Swimming with Sharks,1994-09-10,0.0,0.0,0.0
330,36614,Kevin Dowling,The Sum of Us,1994-07-12,32.0,0.0,0.0
331,36614,Geoff Burton,The Sum of Us,1994-07-12,32.0,0.0,0.0
332,27993,Kelly Makin,Senior Trip,1995-09-08,0.0,0.0,0.0
333,31439,Zhang Yimou,To Live,1994-06-30,0.0,0.0,0.0
334,9067,Rachel Talalay,Tank Girl,1995-03-31,25000000.0,4064495.0,0.1625798
335,9059,Ernest R. Dickerson,Tales from the Crypt: Demon Knight,1995-01-13,0.0,0.0,0.0
336,193,David Carson,Star Trek: Generations,1994-11-17,38000000.0,120000000.0,3.1578947368421053
337,25066,Rusty Cundieff,Tales from the Hood,1995-05-24,6000000.0,12000000.0,2.0
338,46797,Brian Gilbert,Tom & Viv,1994-04-15,0.0,0.0,0.0
339,12122,John Carpenter,Village of the Damned,1995-04-28,0.0,0.0,0.0
340,11381,Peter Segal,Tommy Boy,1995-03-31,0.0,32648673.0,0.0
341,32636,Louis Malle,Vanya on 42nd Street,1994-09-13,0.0,0.0,0.0
342,36141,Steven Soderbergh,The Underneath,1995-04-28,6500000.0,0.0,0.0
343,95963,Preston A. Whitmore II,The Walking Dead,1995-02-24,0.0,0.0,0.0
344,1587,Lasse Hallström,What's Eating Gilbert Grape,1993-12-17,11000000.0,10032765.0,0.9120695454545454
345,9271,Brett Leonard,Virtuosity,1995-08-04,30000000.0,24048000.0,0.8016
346,2064,Jon Turteltaub,While You Were Sleeping,1995-04-21,17000000.0,182057016.0,10.709236235294116
347,19855,Jon Avnet,The War,1994-11-04,0.0,0.0,0.0
348,60855,Mina Shum,Double Happiness,1994-09-07,0.0,759393.0,0.0
349,236,P.J. Hogan,Muriel's Wedding,1994-09-29,3000000.0,15119639.0,5.039879666666667
350,48287,Melanie Mayron,The Baby-Sitters Club,1995-08-18,0.0,0.0,0.0
351,3049,Tom Shadyac,Ace Ventura: Pet Detective,1994-02-04,15000000.0,107217396.0,7.1478264
352,2759,Stephan Elliott,"The Adventures of Priscilla, Queen of the Desert",1994-05-31,0.0,11220670.0,0.0
353,12635,Iain Softley,Backbeat,1994-04-01,0.0,0.0,0.0
354,10497,Roman Polanski,Bitter Moon,1992-09-02,5000000.0,1862805.0,0.372561
355,11382,Woody Allen,Bullets Over Broadway,1994-10-14,0.0,0.0,0.0
356,9331,Phillip Noyce,Clear and Present Danger,1994-08-03,62000000.0,215887717.0,3.482059951612903
357,10731,Joel Schumacher,The Client,1994-07-20,45000000.0,117615211.0,2.613671355555556
358,10464,Jessie Nelson,"Corrina, Corrina",1994-08-12,0.0,0.0,0.0
359,34152,Spike Lee,Crooklyn,1994-05-13,0.0,0.0,0.0
360,9495,Alex Proyas,The Crow,1994-05-11,15000000.0,94000000.0,6.266666666666667
361,29973,Ron Shelton,Cobb,1994-12-02,0.0,1007583.0,0.0
362,888,Brian Levant,The Flintstones,1994-05-26,46000000.0,341631208.0,7.426765391304348
363,13,Robert Zemeckis,Forrest Gump,1994-07-06,55000000.0,677945399.0,12.326279981818182
364,712,Mike Newell,Four Weddings and a Funeral,1994-03-09,6000000.0,254700832.0,42.45013866666667
365,16295,John Singleton,Higher Learning,1995-01-11,0.0,38290723.0,0.0
366,48992,Darnell Martin,I Like It Like That,1994-10-14,0.0,1777020.0,0.0
367,10879,Charles Shyer,I Love Trouble,1994-06-29,45000000.0,61947267.0,1.3766059333333334
368,10660,Andrew Bergman,It Could Happen to You,1994-07-29,0.0,0.0,0.0
369,10714,Stephen Sommers,The Jungle Book,1994-12-23,0.0,0.0,0.0
370,41647,Ray Müller,"The Wonderful, Horrible Life of Leni Riefenstahl",1993-09-11,0.0,449707.0,0.0
371,8587,Roger Allers,The Lion King,1994-06-23,45000000.0,788241776.0,17.516483911111113
372,8587,Rob Minkoff,The Lion King,1994-06-23,45000000.0,788241776.0,17.516483911111113
373,1689,Bernardo Bertolucci,Little Buddha,1993-12-01,35000000.0,4858139.0,0.1388039714285714
374,11596,Wes Craven,New Nightmare,1994-10-13,14000000.0,18090181.0,1.2921557857142858
375,854,Chuck Russell,The Mask,1994-07-29,23000000.0,351583407.0,15.286235086956522
376,9359,Richard Donner,Maverick,1994-05-20,0.0,0.0,0.0
377,23333,Alan Rudolph,Mrs. Parker and the Vicious Circle,1994-09-07,0.0,0.0,0.0
378,36593,Peter Segal,The Naked Gun 33⅓: The Final Insult,1994-03-18,30000000.0,51132598.0,1.7044199333333334
379,12280,Ron Howard,The Paper,1994-03-18,6000000.0,0.0,0.0
380,2788,Ben Stiller,Reality Bites,1994-02-18,11500000.0,20079850.0,1.7460739130434784
381,10427,John Dahl,Red Rock West,1993-07-08,8000000.0,2000000.0,0.25
382,11011,Donald Petrie,Ri¢hie Ri¢h,1994-12-19,40000000.0,0.0,0.0
383,49803,Robert Allan Ackerman,Safe Passage,1994-12-01,0.0,0.0,0.0
384,8987,Curtis Hanson,The River Wild,1994-09-30,45000000.0,0.0,0.0
385,1637,Jan de Bont,Speed,1994-06-09,30000000.0,350448145.0,11.681604833333331
386,15128,Ron Underwood,Speechless,1994-12-16,0.0,0.0,0.0
387,8831,Peter Hyams,Timecop,1994-09-15,27000000.0,101646581.0,3.764688185185185
388,36955,James Cameron,True Lies,1994-07-14,115000000.0,378882411.0,3.2946296608695653
389,10449,Luis Mandoki,When a Man Loves a Woman,1994-04-29,0.0,50021959.0,0.0
390,10395,Mike Nichols,Wolf,1994-06-17,0.0,0.0,0.0
391,12160,Lawrence Kasdan,Wyatt Earp,1994-06-24,63000000.0,25052000.0,0.3976507936507936
392,40480,Damian Harris,Bad Company,1995-01-20,0.0,0.0,0.0
393,52038,Suri Krishnamma,A Man of No Importance,1994-12-22,0.0,953.0,0.0
394,29444,Jefery Levy,S.F.W.,1994-09-15,0.0,0.0,0.0
395,26352,Keenen Ivory Wayans,A Low Down Dirty Shame,1994-11-23,10000000.0,29392418.0,2.9392418
396,39953,Robert Lee King,"Boys Life: Three Stories of Love, Lust, and Liberation",1994-09-30,0.0,0.0,0.0
397,39953,Brian Sloan,"Boys Life: Three Stories of Love, Lust, and Liberation",1994-09-30,0.0,0.0,0.0
398,39953,Raoul O'Connell,"Boys Life: Three Stories of Love, Lust, and Liberation",1994-09-30,0.0,0.0,0.0
399,41580,Yves Angelo,Colonel Chabert,1994-01-01,0.0,0.0,0.0
400,315,Russ Meyer,"Faster, Pussycat! Kill! Kill!",1965-08-06,45000.0,0.0,0.0
401,22067,Doug McHenry,Jason's Lyric,1994-09-28,7000000.0,20851521.0,2.9787887142857143
402,18242,Dave Borthwick,The Secret Adventures of Tom Thumb,1993-12-10,0.0,0.0,0.0
403,11667,Steven E. de Souza,Street Fighter,1994-12-22,35000000.0,99423521.0,2.8406720285714284
404,32502,Wallace Wolodarsky,Coldblooded,1995-09-15,0.0,0.0,0.0
405,267188,Michael A. Nickles,Desert Winds,1997-12-31,0.0,0.0,0.0
406,28732,Paul Warner,Fall Time,1995-05-13,0.0,0.0,0.0
407,75555,Vincent Robert,The Fear,1995-01-20,0.0,0.0,0.0
408,42981,Theodore Thomas,Frank and Ollie,1995-10-20,0.0,0.0,0.0
409,278939,Lucas Platt,Girl in the Cadillac,1995-10-24,0.0,0.0,0.0
410,291731,Ross Kagan Marks,Homage,1995-05-03,0.0,0.0,0.0
411,226229,Paul Williams,Mirage,1995-11-21,0.0,0.0,0.0
412,203119,Robert Wuhl,Open Season,1996-05-03,0.0,0.0,0.0
413,172923,Roberto Sneider,Dos Crímenes,1995-05-26,0.0,0.0,0.0
414,316098,Jack Baxter,Brother Minister: The Assassination of Malcolm X,1995-03-01,0.0,0.0,0.0
415,316098,Jefri Aalmuhammed,Brother Minister: The Assassination of Malcolm X,1995-03-01,0.0,0.0,0.0
416,8011,Andrew Morahan,Highlander: The Final Dimension,1994-11-29,26000000.0,36800000.0,1.4153846153846157
417,171857,Michael Corrente,Federal Hill,1995-02-24,0.0,0.0,0.0
418,2654,John Carpenter,In the Mouth of Madness,1994-12-12,8000000.0,8946600.0,1.118325
419,18069,John G. Avildsen,8 Seconds,1994-02-25,0.0,0.0,0.0
420,19092,Jeff Pollack,Above the Rim,1994-03-23,0.0,0.0,0.0
421,2758,Barry Sonnenfeld,Addams Family Values,1993-11-19,0.0,48919043.0,0.0
422,38129,Thomas Schlamme,Martin Lawrence: You So Crazy,1994-04-27,0.0,0.0,0.0
423,10436,Martin Scorsese,The Age of Innocence,1993-09-17,34000000.0,32255440.0,0.948689411764706
424,13595,Michael Lehmann,Airheads,1994-08-05,0.0,0.0,0.0
425,46094,Paul Michael Glaser,The Air Up There,1994-01-07,17080000.0,21011500.0,1.2301814988290398
426,9409,John Badham,Another Stakeout,1993-07-22,0.0,0.0,0.0
427,11853,Jonathan Kaplan,Bad Girls,1994-04-22,0.0,15240435.0,0.0
428,16771,Whit Stillman,Barcelona,1994-07-29,3200000.0,0.0,0.0
429,46924,Bill Forsyth,Being Human,1994-05-06,40000000.0,0.0,0.0
430,11041,Penelope Spheeris,The Beverly Hillbillies,1993-10-15,0.0,0.0,0.0
431,306,John Landis,Beverly Hills Cop III,1994-05-24,50000000.0,119208989.0,2.38417978
432,14522,Caroline Thompson,Black Beauty,1994-07-29,0.0,0.0,0.0
433,26203,Michael Apted,Blink,1994-01-26,0.0,16668552.0,0.0
434,178,Stephen Hopkins,Blown Away,1994-07-01,0.0,30156002.0,0.0
435,19819,William Friedkin,Blue Chips,1994-02-18,0.0,0.0,0.0
436,57834,Tony Richardson,Blue Sky,1994-09-16,0.0,0.0,0.0
437,4722,Abel Ferrara,Body Snatchers,1993-06-09,13000000.0,428868.0,0.0329898461538461
438,18215,Jennifer Chambers Lynch,Boxing Helena,1993-06-18,0.0,1796389.0,0.0
439,1607,Robert De Niro,A Bronx Tale,1993-09-14,22000000.0,17287898.0,0.7858135454545454
440,26391,Adam Resnick,Cabin Boy,1994-01-07,0.0,3662459.0,0.0
441,117553,John Whitesell,Calendar Girl,1993-09-03,13000000.0,2570145.0,0.1977034615384615
442,6075,Brian De Palma,Carlito's Way,1993-11-10,30000000.0,36516012.0,1.2172004
443,11310,Paul Weiland,City Slickers II: The Legend of Curly's Gold,1994-06-10,0.0,0.0,0.0
444,18658,Mick Jackson,Clean Slate,1994-05-06,0.0,7355425.0,0.0
445,9350,Renny Harlin,Cliffhanger,1993-05-28,70000000.0,255000211.0,3.642860157142857
446,9612,Steve Barron,Coneheads,1993-07-23,0.0,0.0,0.0
447,2124,Richard Rush,Color of Night,1994-08-19,40000000.0,19726050.0,0.49315125
448,26261,Michael Ritchie,Cops & Robbersons,1994-04-15,0.0,0.0,0.0
449,19176,Gregg Champion,The Cowboy Way,1994-06-03,0.0,0.0,0.0
450,49299,Abel Ferrara,Dangerous Game,1993-11-19,0.0,0.0,0.0
451,11566,Ivan Reitman,Dave,1993-05-07,0.0,63000000.0,0.0
452,9571,Richard Linklater,Dazed and Confused,1993-09-24,6900000.0,7993039.0,1.1584114492753623
453,9739,Marco Brambilla,Demolition Man,1993-10-08,57000000.0,159055768.0,2.7904520701754385
454,24257,Bruce Brown,The Endless Summer 2,1994-06-03,0.0,0.0,0.0
455,34444,Gus Van Sant,Even Cowgirls Get the Blues,1994-05-13,8000000.0,0.0,0.0
456,26141,Carl Reiner,Fatal Instinct,1993-10-29,0.0,0.0,0.0
457,10997,Chen Kaige,Farewell My Concubine,1993-09-16,0.0,0.0,0.0
458,50463,Donald Petrie,The Favor,1994-04-29,0.0,0.0,0.0
459,10443,Peter Weir,Fearless,1993-10-15,0.0,0.0,0.0
460,20239,Rusty Cundieff,Fear of a Black Hat,1994-10-28,0.0,0.0,0.0
461,16297,Alek Keshishian,With Honors,1994-04-29,0.0,0.0,0.0
462,18551,Steve Kloves,Flesh and Bone,1993-11-05,0.0,9488998.0,0.0
463,25440,John Irvin,Widows' Peak,1994-05-13,0.0,0.0,0.0
464,9024,Barry Sonnenfeld,For Love or Money,1993-10-01,30000000.0,11146270.0,0.3715423333333333
465,37233,Sydney Pollack,The Firm,1993-06-30,42000000.0,270248367.0,6.434484928571429
466,1634,Simon Wincer,Free Willy,1993-07-16,20000000.0,153698625.0,7.68493125
467,13815,Boaz Yakin,Fresh,1994-08-24,0.0,0.0,0.0
468,5503,Andrew Davis,The Fugitive,1993-08-06,44000000.0,368875760.0,8.38354
469,35588,Walter Hill,Geronimo: An American Legend,1993-12-10,35000000.0,18635620.0,0.5324462857142858
470,2087,Roger Donaldson,The Getaway,1994-02-11,0.0,30.0,0.0
471,41579,Howard Deutch,Getting Even with Dad,1994-06-17,30000000.0,0.0,0.0
472,18620,Rose Troche,Go Fish,1994-06-10,0.0,0.0,0.0
473,41006,Bruce Beresford,A Good Man in Africa,1994-07-14,0.0,0.0,0.0
474,4916,Sidney Lumet,Guilty as Sin,1993-06-04,0.0,22886222.0,0.0
475,2019,John Woo,Hard Target,1993-08-20,18000000.0,74189677.0,4.121648722222222
476,31642,Oliver Stone,Heaven & Earth,1993-12-24,33000000.0,0.0,0.0
477,9255,Jim Abrahams,Hot Shots! Part Deux,1993-05-21,25000000.0,133752825.0,5.350113
478,26271,Julianna Lavin,Live Nude Girls,1995-12-08,0.0,0.0,0.0
479,10612,Christopher Monger,The Englishman Who Went Up a Hill But Came Down a Mountain,1995-05-12,0.0,0.0,0.0
480,2259,Bille August,The House of the Spirits,1993-10-19,25000000.0,0.0,0.0
481,16097,Eric Meza,House Party 3,1994-01-01,0.0,0.0,0.0
482,11934,Joel Coen,The Hudsucker Proxy,1994-03-11,30000000.0,0.0,0.0
483,106143,James L. Brooks,I'll Do Anything,1994-02-04,40000000.0,0.0,0.0
484,12475,"Daniel Petrie, Jr.",In the Army Now,1994-08-12,0.0,28881266.0,0.0
485,9386,Wolfgang Petersen,In the Line of Fire,1993-07-08,40000000.0,176997168.0,4.4249292
486,7984,Jim Sheridan,In the Name of the Father,1993-12-12,13000000.0,65796862.0,5.0612970769230765
487,59930,Matty Rich,The Inkwell,1994-04-22,0.0,8880705.0,0.0
488,15765,Brian Gibson,What's Love Got to Do with It,1993-06-09,0.0,0.0,0.0
489,31643,Barry Levinson,Jimmy Hollywood,1994-03-30,30000000.0,0.0,0.0
490,6,Stephen Hopkins,Judgment Night,1993-10-15,0.0,12136938.0,0.0
491,329,Steven Spielberg,Jurassic Park,1993-06-11,63000000.0,920100000.0,14.604761904761904
492,10909,Dominic Sena,Kalifornia,1993-09-01,9000000.0,2395231.0,0.2661367777777778
493,507,Roger Avary,Killing Zoe,1993-10-01,1500000.0,418961.0,0.2793073333333333
494,34024,Steven Soderbergh,King of the Hill,1993-08-20,0.0,0.0,0.0
495,29918,Daniel Petrie,Lassie,1994-07-22,0.0,0.0,0.0
496,9593,John McTiernan,Last Action Hero,1993-06-18,85000000.0,137298489.0,1.6152763411764706
497,42580,James Lapine,Life With Mikey,1993-06-04,0.0,0.0,0.0
498,22317,Simon Wincer,Lightning Jack,1994-03-11,0.0,0.0,0.0
499,22317,Paul Hogan,Lightning Jack,1994-03-11,0.0,0.0,0.0
500,22317,Greg Coote,Lightning Jack,1994-03-11,0.0,0.0,0.0
501,1413,David Cronenberg,M. Butterfly,1993-09-09,0.0,1499795.0,0.0
502,12121,Richard Benjamin,Made in America,1993-05-27,22000000.0,0.0,0.0
503,2246,Harold Becker,Malice,1993-09-29,0.0,46405336.0,0.0
504,10502,Mel Gibson,The Man without a Face,1993-08-25,0.0,24760338.0,0.0
505,10440,Woody Allen,Manhattan Murder Mystery,1993-08-18,13500000.0,11285588.0,0.8359694814814815
506,9516,Albert Hughes,Menace II Society,1993-05-26,3500000.0,27900000.0,7.9714285714285715
507,9516,Allen Hughes,Menace II Society,1993-05-26,3500000.0,27900000.0,7.9714285714285715
508,2320,Stuart Baird,Executive Decision,1996-03-15,55000000.0,121969216.0,2.217622109090909
509,5879,Nagisa Ōshima,In the Realm of the Senses,1976-05-15,0.0,0.0,0.0
510,83718,Tom Noonan,What Happened Was...,1994-09-09,0.0,0.0,0.0
511,11971,Kenneth Branagh,Much Ado About Nothing,1993-05-07,8000000.0,0.0,0.0
512,2625,Mike Figgis,Mr. Jones,1993-10-08,0.0,0.0,0.0
513,31911,Anthony Minghella,Mr. Wonderful,1993-10-15,0.0,0.0,0.0
514,788,Chris Columbus,Mrs. Doubtfire,1993-11-24,25000000.0,441286195.0,17.6514478
515,21450,Mike Leigh,Naked,1993-09-14,0.0,0.0,0.0
516,11231,Christopher Cain,The Next Karate Kid,1994-07-18,12000000.0,15826984.0,1.3189153333333334
517,41588,Michael Tolkin,The New Age,1994-09-16,0.0,0.0,0.0
518,10447,Martin Campbell,No Escape,1994-04-29,20000000.0,15340000.0,0.767
519,31586,Rob Reiner,North,1994-07-22,40000000.0,0.0,0.0
520,9300,Sally Potter,Orlando,1992-09-01,4000000.0,0.0,0.0
521,9559,Clint Eastwood,A Perfect World,1993-11-24,30000000.0,135130999.0,4.504366633333333
522,9800,Jonathan Demme,Philadelphia,1993-12-22,26000000.0,206678440.0,7.949170769230769
523,713,Jane Campion,The Piano,1993-05-19,7000000.0,116700000.0,16.67142857142857
524,8291,John Singleton,Poetic Justice,1993-07-23,14000000.0,27515786.0,1.9654132857142856
525,18133,David S. Ward,The Program,1993-09-24,0.0,23042200.0,0.0
526,25557,Stuart Orme,The Puppet Masters,1994-10-21,0.0,8638072.0,0.0
527,22588,Mel Smith,Radioland Murders,1994-10-21,0.0,0.0,0.0
528,10872,Ted Demme,The Ref,1994-03-09,11000000.0,11439193.0,1.0399266363636364
529,1245,James Ivory,The Remains of the Day,1993-11-05,11500000.0,23237911.0,2.0206879130434783
530,11858,Penny Marshall,Renaissance Man,1994-06-03,40000000.0,24332324.0,0.6083081
531,7007,Philip Kaufman,Rising Sun,1993-07-30,0.0,107198790.0,0.0
532,10467,Alan Parker,The Road to Wellville,1994-10-28,0.0,0.0,0.0
533,5550,Fred Dekker,RoboCop 3,1993-04-17,22000000.0,10696210.0,0.4861913636363636
534,8005,Mel Brooks,Robin Hood: Men in Tights,1993-07-28,20000000.0,35739755.0,1.78698775
535,2088,Peter Medak,Romeo Is Bleeding,1993-09-13,11500000.0,3275585.0,0.2848334782608696
536,10412,Geoffrey Wright,Romper Stomper,1992-03-05,0.0,0.0,0.0
537,47889,Victor Nunez,Ruby in Paradise,1993-10-08,800000.0,1001437.0,1.25179625
538,14534,David Anspaugh,Rudy,1993-09-17,12000000.0,22750363.0,1.8958635833333333
539,56583,Tim Hunter,The Saint of Fort Washington,1993-11-03,0.0,0.0,0.0
540,41878,Cyril Collard,Savage Nights,1992-08-19,0.0,0.0,0.0
541,424,Steven Spielberg,Schindler's List,1993-11-29,22000000.0,321365567.0,14.607525772727271
542,35233,Michael Ritchie,The Scout,1994-09-30,0.0,0.0,0.0
543,14291,Steven Zaillian,Searching for Bobby Fischer,1993-08-13,0.0,7266383.0,0.0
544,103413,Chris Menges,Second Best,1994-09-30,0.0,0.0,0.0
545,11236,Agnieszka Holland,The Secret Garden,1993-08-13,0.0,0.0,0.0
546,11592,John Waters,Serial Mom,1994-04-13,13000000.0,7820688.0,0.6015913846153846
547,8850,Russell Mulcahy,The Shadow,1994-07-01,25000000.0,48063435.0,1.9225374
548,10445,Richard Attenborough,Shadowlands,1993-12-25,22000000.0,0.0,0.0
549,695,Robert Altman,Short Cuts,1993-09-05,0.0,6110979.0,0.0
550,43535,Gillies MacKinnon,A Simple Twist of Fate,1994-09-02,0.0,0.0,0.0
551,12519,John Duigan,Sirens,1993-10-01,0.0,7770731.0,0.0
552,23210,Fred Schepisi,Six Degrees of Separation,1993-12-08,0.0,0.0,0.0
553,858,Nora Ephron,Sleepless in Seattle,1993-06-24,21000000.0,227799884.0,10.847613523809525
554,867,Phillip Noyce,Sliver,1993-05-21,40000000.0,116300000.0,2.9075
555,78,Ridley Scott,Blade Runner,1982-06-25,28000000.0,33139618.0,1.1835577857142856
556,13203,Steve Rash,Son in Law,1993-07-02,0.0,36448200.0,0.0
557,10442,Thomas Schlamme,So I Married an Axe Murderer,1993-07-30,20000000.0,11585483.0,0.57927415
558,11074,Rowdy Herrington,Striking Distance,1993-09-17,30.0,0.0,0.0
559,33367,Arthur Joffé,Harem,1985-11-20,0.0,0.0,0.0
560,9607,Annabel Jankel,Super Mario Bros.,1993-05-28,48000000.0,20915465.0,0.4357388541666667
561,9607,Rocky Morton,Super Mario Bros.,1993-05-28,48000000.0,20915465.0,0.4357388541666667
562,17585,Ernest R. Dickerson,Surviving the Game,1994-04-15,7400000.0,7690013.0,1.039190945945946
563,9057,Deran Sarafian,Terminal Velocity,1994-09-23,50000000.0,16478900.0,0.329578
564,20967,François Girard,Thirty Two Short Films About Glenn Gould,1993-11-26,0.0,0.0,0.0
565,10635,Andrew Fleming,Threesome,1994-04-08,0.0,0.0,0.0
566,9479,Henry Selick,The Nightmare Before Christmas,1993-10-09,18000000.0,75634409.0,4.201911611111111
567,10057,Stephen Herek,The Three Musketeers,1993-11-11,30000000.0,53898845.0,1.7966281666666666
568,11969,George P. Cosmatos,Tombstone,1993-12-25,25000000.0,56505065.0,2.2602026
569,41590,Heywood Gould,Trial by Jury,1994-09-09,0.0,0.0,0.0
570,319,Tony Scott,True Romance,1993-09-09,12500000.0,12281551.0,0.98252408
571,26408,D.A. Pennebaker,The War Room,1993-12-05,0.0,0.0,0.0
572,26408,Chris Hegedus,The War Room,1993-12-05,0.0,0.0,0.0
573,15139,Joe Johnston,The Pagemaster,1994-11-23,27000000.0,13670688.0,0.5063217777777778
574,15139,Pixote Hunt,The Pagemaster,1994-11-23,27000000.0,13670688.0,0.5063217777777778
575,15139,Maurice Hunt,The Pagemaster,1994-11-23,27000000.0,13670688.0,0.5063217777777778
576,161158,Jerry Ciccoritti,"Paris, France",1994-02-04,0.0,0.0,0.0
577,218473,Jennifer Warren,"The Beans of Egypt, Maine",1994-01-01,0.0,0.0,0.0
578,85247,Mark Malone,Killer,1994-09-14,0.0,0.0,0.0
579,11446,Todd Solondz,Welcome to the Dollhouse,1995-05-24,0.0,0.0,0.0
580,51980,Claude Berri,Germinal,1993-09-29,0.0,0.0,0.0
581,24405,Dennis Hopper,Chasers,1994-04-22,0.0,1596687.0,0.0
582,11655,Guillermo del Toro,Cronos,1993-09-12,0.0,0.0,0.0
583,11800,Daniel Algrant,Naked in New York,1993-11-10,0.0,0.0,0.0
584,8223,Pedro Almodóvar,Kika,1993-10-28,0.0,0.0,0.0
585,14587,Gurinder Chadha,Bhaji on the Beach,1994-01-21,0.0,0.0,0.0
586,31504,Andrew Scheinman,Little Big League,1994-06-29,0.0,0.0,0.0
587,41653,Åke Sandgren,The Slingshot,1993-09-24,0.0,0.0,0.0
588,53185,Richard Loncraine,Wide Eyed and Legless,1993-09-05,0.0,0.0,0.0
589,95743,Eva Sereny,Foreign Student,1994-07-29,0.0,0.0,0.0
590,23637,Lina Wertmüller,"Ciao, Professore!",1992-10-01,0.0,0.0,0.0
591,17600,David O. Russell,Spanking the Monkey,1994-01-15,200000.0,0.0,0.0
592,10897,Penelope Spheeris,The Little Rascals,1994-08-05,0.0,67308282.0,0.0
593,349394,Rémy Duchemin,À la mode,1993-09-10,0.0,0.0,0.0
594,21352,George T. Miller,Andre,1994-08-17,0.0,0.0,0.0
595,68806,Ricky Tognazzi,The Escort,1993-01-01,0.0,0.0,0.0
596,37345,Michael Austin,Princess Caraboo,1994-09-16,0.0,3021629.0,0.0
597,32562,Rob Epstein,The Celluloid Closet,1996-01-30,0.0,0.0,0.0
598,32562,Jeffrey Friedman,The Celluloid Closet,1996-01-30,0.0,0.0,0.0
599,47507,Mathieu Kassovitz,Café au Lait,1993-01-01,0.0,0.0,0.0
600,25403,Nanni Moretti,Dear Diary,1993-10-12,0.0,0.0,0.0
601,124304,María Luisa Bemberg,I Don't Want to Talk About It,1993-05-20,0.0,0.0,0.0
602,9066,Betty Thomas,The Brady Bunch Movie,1995-02-16,0.0,0.0,0.0
603,771,Chris Columbus,Home Alone,1990-11-09,18000000.0,476684675.0,26.482481944444444
604,251,Jerry Zucker,Ghost,1990-07-12,22000000.0,505000000.0,22.954545454545453
605,812,Ron Clements,Aladdin,1992-11-25,28000000.0,504050219.0,18.001793535714285
606,812,John Musker,Aladdin,1992-11-25,28000000.0,504050219.0,18.001793535714285
607,280,James Cameron,Terminator 2: Judgment Day,1991-07-01,100000000.0,520000000.0,5.2
608,581,Kevin Costner,Dances with Wolves,1990-11-09,22000000.0,424208848.0,19.28222036363636
609,80350,Steve Cohen,Tough and Deadly,1995-02-14,0.0,0.0,0.0
610,268,Tim Burton,Batman,1989-06-23,35000000.0,411348924.0,11.7528264
611,274,Jonathan Demme,The Silence of the Lambs,1991-02-01,19000000.0,272742922.0,14.354890631578948
612,408,David Hand,Snow White and the Seven Dwarfs,1937-12-20,1488423.0,184925486.0,124.24256142239136
613,10020,Gary Trousdale,Beauty and the Beast,1991-11-13,25000000.0,377350553.0,15.09402212
614,10020,Kirk Wise,Beauty and the Beast,1991-11-13,25000000.0,377350553.0,15.09402212
615,10895,Hamilton Luske,Pinocchio,1940-02-23,2600000.0,84300000.0,32.42307692307692
616,10895,Ben Sharpsteen,Pinocchio,1940-02-23,2600000.0,84300000.0,32.42307692307692
617,114,Garry Marshall,Pretty Woman,1990-03-23,14000000.0,463000000.0,33.07142857142857
618,41043,Yuri Mamin,Window to Paris,1993-12-01,0.0,0.0,0.0
619,576,Sam Peckinpah,The Wild Bunch,1969-06-17,6244087.0,638641.0,0.1022793244232503
620,15477,C.M. Talkington,Love and a .45,1994-11-23,0.0,0.0,0.0
621,59146,Huang Jianxin,The Wooden Man's Bride,1994-02-05,0.0,0.0,0.0
622,124472,Jean Bach,A Great Day in Harlem,1994-09-27,0.0,0.0,0.0
623,30528,Sam Weisman,Bye Bye Love,1995-03-16,0.0,0.0,0.0
624,7300,Michael Hoffman,One Fine Day,1996-12-20,0.0,97529550.0,0.0
625,10824,Bill Condon,Candyman: Farewell to the Flesh,1995-03-17,0.0,13940383.0,0.0
626,261246,Stephen Poliakoff,Century,1993-12-31,0.0,0.0,0.0
627,275,Joel Coen,Fargo,1996-04-05,7000000.0,60611975.0,8.65885357142857
628,25059,David R. Ellis,Homeward Bound II: Lost in San Francisco,1996-03-08,0.0,32709423.0,0.0
629,11827,Gerald Potterton,Heavy Metal,1981-08-07,9300000.0,0.0,0.0
630,8766,Kevin Yagher,Hellraiser: Bloodline,1996-03-08,4000000.0,16675000.0,4.16875
631,8766,Joe Chappelle,Hellraiser: Bloodline,1996-03-08,4000000.0,16675000.0,4.16875
632,23570,Matt Reeves,The Pallbearer,1996-05-03,8000000.0,0.0,0.0
